PLAYER_ID,PLAYER_NAME,GP,W,L,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
203526,Raul Neto,27,16,11,0.4,0.0,0.3,0.1,0.6,0.625,0.0,0.625,17.3,1.3,0.3,1.1,0.194,2.0,0.655,0.1,0.679,11.0,1.7,0.3,1.4,0.174,2.6,0.648,0.1,0.667,12.4
203493,Reggie Bullock,76,35,41,0.4,0.1,0.3,0.25,1.0,0.432,0.0,0.451,17.5,3.3,0.7,2.6,0.203,5.3,0.618,0.5,0.68,7.6,3.7,0.8,2.9,0.208,6.2,0.601,0.5,0.657,8.8
202704,Reggie Jackson,58,29,29,0.4,0.2,0.2,0.48,0.9,0.463,0.1,0.49,12.5,2.1,0.2,1.8,0.109,3.7,0.556,0.4,0.623,9.3,2.5,0.4,2.0,0.174,4.6,0.539,0.4,0.598,9.8
201937,Ricky Rubio,27,19,8,0.3,0.0,0.3,0.0,0.9,0.36,0.0,0.375,21.4,2.3,0.4,1.9,0.18,3.4,0.656,0.1,0.67,7.5,2.6,0.4,2.2,0.157,4.3,0.603,0.1,0.619,9.3
203585,Rodney McGruder,26,3,23,0.8,0.3,0.4,0.45,2.3,0.328,0.0,0.333,9.7,2.1,0.3,1.8,0.148,3.3,0.628,0.3,0.692,7.4,2.8,0.7,2.2,0.23,5.2,0.544,0.3,0.583,8.0
1629641,Romeo Langford,33,11,22,1.7,1.3,0.4,0.764,2.8,0.598,0.1,0.625,7.2,1.7,0.7,1.0,0.4,3.2,0.519,0.4,0.585,6.4,3.3,1.9,1.4,0.582,5.8,0.57,0.5,0.621,6.8
200752,Rudy Gay,51,26,25,0.6,0.4,0.3,0.606,1.6,0.393,0.1,0.418,8.2,2.5,0.6,1.9,0.231,3.8,0.674,0.2,0.714,6.3,3.2,1.0,2.2,0.307,5.2,0.613,0.3,0.652,6.7
201566,Russell Westbrook,72,36,36,1.2,0.7,0.5,0.596,3.2,0.387,0.2,0.412,7.1,4.6,0.8,3.8,0.18,6.8,0.68,0.5,0.732,6.4,5.9,1.6,4.3,0.267,9.6,0.61,0.7,0.657,6.6
1627853,Ryan Arcidiacono,6,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,2.5,0.3,2.2,0.133,3.7,0.682,0.2,0.714,7.1,2.5,0.3,2.2,0.133,4.7,0.536,0.3,0.577,7.1
1631157,Ryan Rollins,7,3,4,0.4,0.4,0.0,1.0,1.1,0.375,0.0,0.375,2.7,1.3,0.1,1.1,0.111,1.6,0.818,0.0,0.818,7.9,1.7,0.6,1.1,0.333,2.4,0.706,0.0,0.706,6.6
1630240,Saben Lee,18,10,8,0.7,0.5,0.2,0.692,1.7,0.433,0.1,0.448,8.5,1.8,0.2,1.6,0.125,3.1,0.571,0.2,0.615,7.7,2.5,0.7,1.8,0.289,4.8,0.523,0.3,0.556,7.9
1630241,Sam Merrill,3,2,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.333,4.3,0.692,0.0,0.692,7.6,3.0,1.0,2.0,0.333,4.3,0.692,0.0,0.692,7.6
1630590,Scotty Pippen Jr.,2,0,2,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,17.1,1.0,0.0,1.0,0.0,2.0,0.5,0.0,0.5,12.2,2.0,0.5,1.5,0.25,3.5,0.571,0.0,0.571,14.6
203552,Seth Curry,43,28,15,0.3,0.0,0.3,0.077,0.7,0.448,0.1,0.5,17.5,2.0,0.2,1.9,0.08,3.3,0.604,0.2,0.635,9.6,2.3,0.2,2.1,0.08,4.0,0.578,0.2,0.613,10.6
1631101,Shaedon Sharpe,77,31,46,0.8,0.3,0.5,0.381,1.7,0.474,0.1,0.488,10.7,2.2,0.4,1.9,0.162,4.0,0.56,0.5,0.631,6.6,3.1,0.7,2.4,0.22,5.7,0.538,0.5,0.59,7.7
1628983,Shai Gilgeous-Alexander,67,33,34,0.9,0.5,0.4,0.525,2.7,0.324,0.1,0.333,10.5,4.0,0.9,3.1,0.222,6.5,0.618,0.6,0.677,8.3,4.9,1.4,3.5,0.277,9.0,0.545,0.6,0.586,8.7
1629003,Shake Milton,66,46,20,0.6,0.3,0.3,0.436,1.4,0.433,0.0,0.443,11.2,2.3,0.4,1.9,0.178,3.7,0.626,0.3,0.676,8.2,2.9,0.7,2.2,0.23,4.9,0.588,0.3,0.626,8.8
1627885,Shaquille Harrison,4,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,1.3,3.3,0.278,5.0,0.9,0.3,0.947,6.5,4.5,1.3,3.3,0.278,6.0,0.75,0.3,0.783,6.5
1630219,Skylar Mays,4,1,3,0.5,0.0,0.5,0.0,2.0,0.25,0.0,0.25,27.9,3.8,0.3,3.5,0.067,5.8,0.652,0.3,0.682,5.7,4.3,0.3,4.0,0.059,7.8,0.548,0.3,0.567,8.3
203915,Spencer Dinwiddie,75,39,36,0.4,0.2,0.2,0.536,1.3,0.277,0.1,0.295,11.7,3.2,0.4,2.8,0.128,5.2,0.616,0.4,0.665,8.8,3.6,0.6,3.0,0.17,6.5,0.552,0.5,0.595,9.1
1626169,Stanley Johnson,27,5,22,0.8,0.1,0.7,0.182,2.0,0.407,0.1,0.423,10.3,2.7,0.6,2.0,0.236,4.5,0.59,0.3,0.626,5.4,3.5,0.8,2.7,0.223,6.1,0.566,0.3,0.599,6.5
201939,Stephen Curry,55,29,26,0.7,0.3,0.4,0.436,1.7,0.411,0.1,0.424,12.9,5.4,1.0,4.4,0.185,8.9,0.607,0.8,0.664,7.6,6.1,1.3,4.8,0.214,10.6,0.579,0.8,0.628,8.2
1628425,Sterling Brown,2,1,1,1.5,0.5,1.0,0.333,2.0,0.75,0.0,0.75,4.6,2.5,0.0,2.5,0.0,3.0,0.833,0.5,1.0,8.0,4.0,0.5,3.5,0.125,5.0,0.8,0.5,0.889,6.7
1629004,Svi Mykhailiuk,21,11,10,0.7,0.2,0.5,0.333,1.4,0.517,0.0,0.517,11.8,1.8,0.5,1.3,0.289,2.7,0.667,0.3,0.76,7.1,2.5,0.8,1.8,0.302,4.0,0.631,0.3,0.688,8.4
204456,T.J. McConnell,70,28,42,0.6,0.2,0.5,0.289,1.4,0.446,0.0,0.455,13.8,2.7,0.2,2.5,0.09,4.4,0.616,0.3,0.668,9.4,3.3,0.4,2.9,0.128,5.6,0.592,0.4,0.634,10.2
1629659,Talen Horton-Tucker,58,25,33,0.7,0.4,0.3,0.585,1.8,0.398,0.0,0.406,8.2,2.9,0.6,2.3,0.219,5.0,0.583,0.4,0.631,7.2,3.6,1.1,2.6,0.29,6.6,0.547,0.4,0.583,7.4
1629611,Terance Mann,77,43,34,1.0,0.6,0.4,0.584,2.1,0.472,0.0,0.481,7.5,2.6,0.6,2.0,0.221,4.5,0.572,0.5,0.636,6.1,3.6,1.2,2.4,0.322,6.5,0.552,0.5,0.597,6.5
1629056,Terence Davis,46,25,21,0.4,0.2,0.3,0.4,1.2,0.377,0.1,0.408,8.6,2.6,0.3,2.3,0.101,3.9,0.665,0.4,0.735,6.9,3.0,0.4,2.6,0.144,4.8,0.629,0.5,0.695,7.1
203082,Terrence Ross,57,25,32,0.4,0.1,0.3,0.182,0.6,0.611,0.0,0.647,20.6,2.3,0.3,2.0,0.129,3.2,0.717,0.2,0.763,8.4,2.7,0.4,2.3,0.136,3.8,0.706,0.2,0.751,10.2
1626179,Terry Rozier,61,18,43,0.8,0.3,0.5,0.392,2.3,0.359,0.0,0.364,10.8,3.4,0.4,3.0,0.12,5.4,0.627,0.3,0.669,9.1,4.2,0.7,3.5,0.174,7.7,0.549,0.4,0.577,9.4
1630177,Theo Maledon,38,11,27,0.4,0.1,0.3,0.214,0.9,0.412,0.1,0.438,13.3,2.9,0.4,2.4,0.156,4.7,0.612,0.3,0.657,7.9,3.2,0.5,2.7,0.163,5.6,0.583,0.4,0.624,8.5
1629033,Theo Pinson,27,15,12,0.4,0.2,0.2,0.6,1.2,0.313,0.1,0.345,10.1,2.0,0.4,1.6,0.208,3.2,0.616,0.4,0.697,6.9,2.3,0.6,1.7,0.27,4.2,0.558,0.5,0.63,7.5
203501,Tim Hardaway Jr.,70,37,33,0.3,0.1,0.2,0.333,1.1,0.273,0.0,0.28,15.8,3.3,0.7,2.6,0.2,5.7,0.574,0.5,0.628,6.4,3.6,0.8,2.8,0.211,6.6,0.544,0.5,0.592,7.2
1629027,Trae Young,67,36,31,0.8,0.2,0.6,0.25,2.4,0.35,0.1,0.368,14.0,2.4,0.1,2.3,0.056,3.8,0.636,0.3,0.694,11.5,3.2,0.3,2.9,0.106,6.1,0.527,0.4,0.567,12.2
1630200,Tre Jones,62,19,43,0.8,0.1,0.7,0.173,2.2,0.382,0.1,0.394,13.3,2.9,0.4,2.5,0.124,4.7,0.605,0.5,0.685,8.6,3.7,0.5,3.2,0.135,6.8,0.544,0.6,0.597,9.6
1630544,Tre Mann,55,25,30,0.5,0.2,0.3,0.333,1.1,0.466,0.0,0.482,12.6,2.3,0.3,2.0,0.141,4.0,0.582,0.3,0.637,6.8,2.8,0.5,2.3,0.174,5.0,0.564,0.4,0.61,7.8
1630235,Trent Forrest,15,5,10,0.3,0.1,0.3,0.2,0.8,0.417,0.0,0.417,6.8,2.1,0.1,2.0,0.063,3.1,0.696,0.1,0.727,7.4,2.5,0.2,2.3,0.081,3.8,0.649,0.1,0.673,7.3
1630243,Trevelin Queen,7,2,5,1.1,0.9,0.3,0.75,2.0,0.571,0.0,0.571,8.4,1.3,0.4,0.9,0.333,1.6,0.818,0.1,0.9,5.4,2.4,1.3,1.1,0.529,3.6,0.68,0.1,0.708,6.8
1631211,Trevor Keels,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.7,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.7
1628972,Troy Brown Jr.,72,39,33,0.9,0.3,0.5,0.403,2.0,0.425,0.1,0.443,11.4,3.4,0.7,2.7,0.191,5.7,0.603,0.7,0.689,6.3,4.3,1.0,3.2,0.234,7.3,0.589,0.8,0.661,7.3
1629660,Ty Jerome,34,16,18,0.2,0.1,0.1,0.286,0.7,0.292,0.0,0.304,13.7,2.1,0.3,1.8,0.127,3.5,0.592,0.3,0.651,8.6,2.3,0.3,2.0,0.141,4.2,0.549,0.4,0.6,9.0
1631102,TyTy Washington Jr.,21,5,16,0.1,0.1,0.0,1.0,0.4,0.25,0.0,0.25,4.8,2.0,0.1,1.9,0.07,3.2,0.632,0.1,0.652,9.4,2.1,0.2,1.9,0.111,3.6,0.592,0.1,0.608,9.2
1628416,Tyler Dorsey,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.3,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,9.6
1629639,Tyler Herro,67,37,30,0.4,0.1,0.3,0.333,1.7,0.239,0.0,0.245,13.8,5.0,0.6,4.4,0.123,7.6,0.657,0.6,0.715,7.3,5.4,0.7,4.6,0.139,8.9,0.607,0.7,0.656,7.8
1630169,Tyrese Haliburton,55,28,27,0.6,0.2,0.4,0.333,1.7,0.351,0.0,0.355,14.1,3.1,0.2,2.9,0.07,4.7,0.659,0.3,0.696,10.0,3.7,0.4,3.3,0.112,6.4,0.584,0.3,0.61,10.6
1631213,Tyrese Martin,5,2,3,1.0,0.4,0.6,0.4,1.4,0.714,0.0,0.714,11.8,1.4,0.4,1.0,0.286,1.6,0.875,0.2,1.0,6.4,2.4,0.8,1.6,0.333,3.0,0.8,0.2,0.857,8.6
1630178,Tyrese Maxey,56,35,21,0.4,0.1,0.3,0.304,1.3,0.329,0.1,0.354,13.3,2.7,0.2,2.5,0.085,4.4,0.614,0.4,0.671,8.8,3.1,0.4,2.8,0.114,5.7,0.555,0.5,0.605,9.4
1626145,Tyus Jones,71,44,27,0.4,0.1,0.3,0.179,0.9,0.444,0.0,0.452,18.2,2.4,0.1,2.3,0.058,3.8,0.642,0.2,0.677,8.2,2.8,0.2,2.6,0.075,4.5,0.631,0.2,0.662,9.6
203506,Victor Oladipo,38,22,16,0.4,0.1,0.3,0.188,1.1,0.4,0.0,0.41,16.7,2.9,0.5,2.4,0.17,5.4,0.549,0.4,0.596,7.6,3.4,0.6,2.8,0.172,6.4,0.525,0.4,0.564,8.7
1631246,Vince Williams Jr.,4,1,3,1.0,0.3,0.8,0.25,2.8,0.364,0.3,0.4,12.1,2.8,0.5,2.3,0.182,4.0,0.688,0.0,0.688,6.9,3.8,0.8,3.0,0.2,6.8,0.556,0.3,0.577,8.3
1630249,Vit Krejci,16,8,8,0.4,0.3,0.2,0.667,0.7,0.545,0.0,0.545,9.5,1.3,0.1,1.1,0.1,1.6,0.769,0.3,0.909,7.1,1.6,0.4,1.3,0.231,2.3,0.722,0.3,0.813,7.7
1631111,Wendell Moore Jr.,13,4,9,0.3,0.2,0.1,0.75,0.5,0.571,0.0,0.571,3.1,1.1,0.3,0.8,0.286,1.8,0.609,0.2,0.667,6.9,1.4,0.5,0.8,0.389,2.2,0.621,0.2,0.667,6.0
202083,Wesley Matthews,42,34,8,0.8,0.3,0.5,0.412,1.4,0.576,0.0,0.596,10.9,1.9,0.5,1.4,0.291,3.5,0.537,0.4,0.612,7.8,2.7,0.9,1.8,0.327,4.8,0.562,0.5,0.624,8.7
203115,Will Barton,50,24,26,0.3,0.1,0.2,0.333,0.7,0.405,0.0,0.405,10.4,2.4,0.4,2.1,0.148,3.9,0.632,0.3,0.685,6.0,2.7,0.5,2.2,0.168,4.5,0.606,0.3,0.649,6.5
1629875,Xavier Moon,3,1,2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.3,0.7,0.333,1.0,1.0,0.0,1.0,6.1,1.0,0.3,0.7,0.333,1.7,0.6,0.0,0.6,6.1
1629139,Yuta Watanabe,44,24,20,0.7,0.4,0.3,0.6,1.4,0.5,0.1,0.526,8.8,2.5,0.5,2.0,0.189,4.6,0.544,0.4,0.597,6.1,3.2,0.9,2.3,0.277,5.9,0.544,0.5,0.592,6.7
203897,Zach LaVine,75,37,38,0.5,0.2,0.4,0.341,1.9,0.293,0.1,0.304,11.5,4.0,0.5,3.5,0.114,6.7,0.597,0.6,0.654,6.8,4.5,0.6,3.9,0.141,8.3,0.543,0.7,0.589,7.4
